2025-08-24 17:20:39 - __main__ - INFO - ====== 开始数据获取 ======
2025-08-24 17:20:39 - __main__ - INFO - 正常模式：使用10年数据
2025-08-24 17:20:39 - src.data_storage.data_saver - INFO - init saver, file path: ./data/stock_data.db
2025-08-24 17:20:39 - src.data_storage.data_saver - INFO - read stock_daily data from sqlite, sql command: select * from stock_daily where trade_date >= 20150827 and trade_date <= 20250824
2025-08-24 17:20:41 - __main__ - INFO - 获取数据完成: 20220104至20250819, 共691696条记录, 800支股票
2025-08-24 17:20:41 - __main__ - INFO - 过滤后剩余股票: 800
2025-08-24 17:20:41 - __main__ - INFO - ====== 开始计算技术指标 ======
2025-08-24 17:20:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000002.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688017.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688027.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688032.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688036.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688041.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688047.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688065.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688052.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688072.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688082.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688099.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688100.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688111.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688114.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688120.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688122.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688126.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688153.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688172.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688169.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688180.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688183.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688187.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688188.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:12 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688213.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688223.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688220.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688234.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688235.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688248.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688249.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688256.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688271.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688278.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688281.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688295.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688297.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688301.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688303.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688318.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688349.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688361.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688363.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688375.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688385.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688387.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688396.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688425.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688469.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688472.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688506.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688475.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688521.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688520.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688525.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688538.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688561.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688563.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688568.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688578.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688582.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688599.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688608.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688617.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688676.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688702.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688772.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688728.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688778.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688777.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688981.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 688819.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:13 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 689009.SH: {'VOLUME', 'CANDLESTICK', 'BBANDS', 'MA'}
2025-08-24 23:00:14 - __main__ - INFO - 检查技术指标中的NaN值...
2025-08-24 23:00:14 - __main__ - INFO - NaN统计: {}
2025-08-24 23:00:14 - __main__ - INFO - ====== 开始数据预处理 ======
2025-08-24 23:00:14 - __main__ - INFO - 数据质量检查...
2025-08-24 23:00:14 - __main__ - INFO - 初始化LSTM+LightGBM模型...
2025-08-24 23:00:14 - __main__ - INFO - ====== 数据预处理和SHAP特征选择 ======
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 开始数据预处理和拟合...
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 输入数据形状: (691696, 33)
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 数据排序完成...
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 数据排序完成，股票数量: 800
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 创建技术信号...
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 技术信号创建完成，新增特征数量: 1
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 开始创建目标变量，预测周期: 1
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 目标变量创建完成，有效样本数: 691695, 均值: 0.0028, 标准差: 0.4903
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 开始特征选择...
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 原始特征数量: 31
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 缺失值过滤后特征数量: 31
2025-08-24 23:00:14 - src.data_preprocessing.data_preprocessor - INFO - 开始多重共线性检测，输入特征数量: 31, VIF阈值: 5.0
2025-08-24 23:00:15 - src.data_preprocessing.data_preprocessor - INFO - 预过滤高相关特征: 70 个 (相关系数>0.8)
2025-08-24 23:00:47 - src.data_preprocessing.data_preprocessor - INFO - 多重共线性检测完成: 最终选择 7 个特征
2025-08-24 23:00:47 - src.data_preprocessing.data_preprocessor - INFO - 选择的特征: ['change', 'change_amount', 'turnover', 'CCI', 'OBV', 'CMF', 'CDL_DOJI']
2025-08-24 23:00:47 - src.data_preprocessing.data_preprocessor - INFO - 创建时序数据...
2025-08-24 23:00:47 - src.data_preprocessing.data_preprocessor - INFO - 创建时序数据，特征数量: 7
2025-08-24 23:00:47 - src.data_preprocessing.data_preprocessor - INFO - Processing stocks: 
2025-08-24 23:00:51 - src.data_preprocessing.data_preprocessor - INFO - 序列诊断: 总股票 800, 跳过数据不足 1, 跳过NaN序列 0, 有效序列 682827
2025-08-24 23:00:51 - src.data_preprocessing.data_preprocessor - INFO - 生成序列完成: 682827个样本，维度: (682827, 10, 7)
2025-08-24 23:00:51 - src.data_preprocessing.data_preprocessor - INFO - 计算特征异常值边界...
2025-08-24 23:00:51 - src.data_preprocessing.data_preprocessor - INFO - 特征异常值边界计算完成: 7 个特征
2025-08-24 23:00:51 - src.data_preprocessing.data_preprocessor - INFO - 开始清洗数据...
2025-08-24 23:00:51 - src.data_preprocessing.data_preprocessor - INFO - 特征 change: 裁剪范围 [0.01, 0.01]
2025-08-24 23:00:52 - src.data_preprocessing.data_preprocessor - INFO - 特征 change_amount: 裁剪范围 [0.01, 0.01]
2025-08-24 23:00:53 - src.data_preprocessing.data_preprocessor - INFO - 特征 turnover: 裁剪范围 [0.01, 0.01]
2025-08-24 23:00:53 - src.data_preprocessing.data_preprocessor - INFO - 特征 CCI: 裁剪范围 [0.01, 0.01]
2025-08-24 23:00:54 - src.data_preprocessing.data_preprocessor - INFO - 特征 OBV: 裁剪范围 [0.01, 0.01]
2025-08-24 23:00:55 - src.data_preprocessing.data_preprocessor - INFO - 特征 CMF: 裁剪范围 [0.01, 0.01]
2025-08-24 23:00:55 - src.data_preprocessing.data_preprocessor - INFO - 特征 CDL_DOJI: 裁剪范围 [0.01, 0.01]
2025-08-24 23:00:55 - src.data_preprocessing.data_preprocessor - INFO - 数据清洗完成
2025-08-24 23:00:55 - src.data_preprocessing.data_preprocessor - INFO - 处理目标变量...
2025-08-24 23:00:55 - src.data_preprocessing.data_preprocessor - INFO - 目标变量无需填充，均值: 0.0028
2025-08-24 23:00:55 - src.data_preprocessing.data_preprocessor - INFO - 计算目标变量异常值阈值...
2025-08-24 23:00:55 - src.data_preprocessing.data_preprocessor - INFO - 目标变量异常值范围: [-1.4777, 1.4833]
2025-08-24 23:00:55 - src.data_preprocessing.data_preprocessor - INFO - 目标变量异常值处理: 裁剪 5% 上下限
2025-08-24 23:00:55 - src.data_preprocessing.data_preprocessor - INFO - 拟合特征缩放器...
2025-08-24 23:00:56 - src.data_preprocessing.data_preprocessor - INFO - 拟合目标变量缩放器...
2025-08-24 23:00:56 - src.data_preprocessing.data_preprocessor - INFO - 对动态样本执行SHAP特征选择...
2025-08-24 23:00:57 - src.data_preprocessing.data_preprocessor - INFO - SHAP子集大小: 20000
2025-08-24 23:00:57 - __main__ - ERROR - 系统执行失败: Too many splits=10 for number of samples=20000 with test_size=2000 and gap=0.
Traceback (most recent call last):
  File "/Users/zhangyuchao/Works/Projects/PythonProjects/stock_selection/main.py", line 82, in main
    X_sequence_scaled, y_scaled, stock_codes, dates = preprocessor.fit(
  File "/Users/zhangyuchao/Works/Projects/PythonProjects/stock_selection/src/data_preprocessing/data_preprocessor.py", line 366, in fit
    for train_idx, val_idx in tscv.split(X_subset_scaled):
  File "/Users/zhangyuchao/Works/Projects/PythonProjects/stock_selection/.venv/lib/python3.9/site-packages/sklearn/model_selection/_split.py", line 1281, in _split
    raise ValueError(
ValueError: Too many splits=10 for number of samples=20000 with test_size=2000 and gap=0.
2025-08-24 23:08:39 - __main__ - INFO - ====== 开始数据获取 ======
2025-08-24 23:08:39 - __main__ - INFO - 正常模式：使用10年数据
2025-08-24 23:08:39 - src.data_storage.data_saver - INFO - init saver, file path: ./data/stock_data.db
2025-08-24 23:08:39 - src.data_storage.data_saver - INFO - read stock_daily data from sqlite, sql command: select * from stock_daily where trade_date >= 20150827 and trade_date <= 20250824
2025-08-24 23:08:41 - __main__ - INFO - 获取数据完成: 20220104至20250819, 共691696条记录, 800支股票
2025-08-24 23:08:41 - __main__ - INFO - 过滤后剩余股票: 800
2025-08-24 23:08:41 - __main__ - INFO - ====== 开始计算技术指标 ======
2025-08-24 23:08:55 - __main__ - INFO - 检查技术指标中的NaN值...
2025-08-24 23:08:55 - __main__ - INFO - NaN统计: {}
2025-08-24 23:08:55 - __main__ - INFO - ====== 开始数据预处理 ======
2025-08-24 23:08:55 - __main__ - INFO - 数据质量检查...
2025-08-24 23:08:55 - __main__ - INFO - 初始化LSTM+LightGBM模型...
2025-08-24 23:08:55 - __main__ - INFO - ====== 数据预处理和SHAP特征选择 ======
2025-08-24 23:08:55 - src.data_preprocessing.data_preprocessor - INFO - 开始数据预处理和拟合...
2025-08-24 23:08:55 - src.data_preprocessing.data_preprocessor - INFO - 输入数据形状: (691696, 33)
2025-08-24 23:08:55 - src.data_preprocessing.data_preprocessor - INFO - 数据排序完成...
2025-08-24 23:08:55 - src.data_preprocessing.data_preprocessor - INFO - 数据排序完成，股票数量: 800
2025-08-24 23:08:55 - src.data_preprocessing.data_preprocessor - INFO - 创建技术信号...
2025-08-24 23:08:55 - src.data_preprocessing.data_preprocessor - INFO - 技术信号创建完成，新增特征数量: 1
2025-08-24 23:08:55 - src.data_preprocessing.data_preprocessor - INFO - 开始创建目标变量，预测周期: 1
2025-08-24 23:08:55 - src.data_preprocessing.data_preprocessor - INFO - 目标变量创建完成，有效样本数: 691695, 均值: 0.0028, 标准差: 0.4903
2025-08-24 23:08:55 - src.data_preprocessing.data_preprocessor - INFO - 开始特征选择...
2025-08-24 23:08:55 - src.data_preprocessing.data_preprocessor - INFO - 原始特征数量: 31
2025-08-24 23:08:55 - src.data_preprocessing.data_preprocessor - INFO - 缺失值过滤后特征数量: 31
